order_id,customer_id,order_date,category,order_value_zar,points_redeemed,order_status,checkout_error
O0019999,C008470,2026-05-25,Fashion,3896.25,0,Delivered,
O0020000,C009678,2026-06-19,Fashion,4020.21,0,Delivered,
O0020001,C005460,2026-06-11,Electronics,752.19,0,Returned,
O0020002,C006844,2026-02-01,Beauty,4338.45,0,Delivered,
O0020003,C010609,2026-03-27,Beauty,500.50,273,Delivered,
O0020004,C009459,2026-01-22,Grocery,1788.73,0,Delivered,
O0020005,C002482,2026-02-09,Electronics,2526.95,0,Delivered,
O0020006,C000339,2026-07-14,Grocery,1424.64,1662,Delivered,
O0020007,C006708,2026-01-16,Grocery,1439.86,0,Delivered,
O0020008,C010115,2026-07-15,Fashion,4130.58,0,Delivered,
O0020009,C001169,2026-05-22,Fashion,4298.04,1825,Delivered,
O0020010,C004778,2026-02-25,Beauty,2929.80,0,Delivered,
O0020011,C005680,2026-01-02,Grocery,365.93,0,Delivered,
O0020012,C009709,2026-06-20,Grocery,2302.24,0,Delivered,
O0020013,C009961,2026-02-02,Fashion,3126.95,1711,Delivered,
O0020014,C001216,2026-06-16,Electronics,3703.46,0,Delivered,
O0020015,C008278,2026-04-01,Electronics,4127.49,1070,Delivered,
O0020016,C008846,2026-07-12,Home,2251.22,0,Delivered,
O0020017,C006145,2026-06-26,Beauty,2969.36,0,Delivered,
O0020018,C003348,2026-06-08,Grocery,2963.27,0,Delivered,
O0020019,C005419,2026-07-16,Fashion,3572.72,0,Delivered,
O0020020,C006583,2026-02-20,Grocery,504.03,0,Returned,
O0020021,C006627,2026-01-02,Grocery,612.29,0,Delivered,
O0020022,C009467,2026-01-25,Home,2991.37,0,Delivered,
O0020023,C007446,2026-01-24,Beauty,2129.64,0,Delivered,
O0020024,C010015,2026-04-17,Beauty,3273.11,0,Delivered,
O0020025,C004263,2026-03-21,Beauty,3464.07,254,Delivered,
O0020026,C002269,2026-03-10,Beauty,1188.06,0,Returned,
O0020027,C011034,2026-05-15,Beauty,2237.88,0,Delivered,
O0020028,C006590,2026-05-22,Home,947.97,0,Returned,
O0020029,C006636,2026-05-13,Home,411.95,0,Delivered,
O0020030,C009029,2026-02-04,Electronics,3126.65,0,Delivered,
O0020031,C003991,2026-03-21,Home,3526.44,0,Delivered,
O0020032,C008379,2026-03-13,Fashion,1403.01,0,Delivered,
O0020033,C008834,2026-02-26,Fashion,4234.19,728,Returned,
O0020034,C009499,2026-04-07,Electronics,989.73,451,Delivered,
O0020035,C010403,2026-04-27,Beauty,3553.77,0,Delivered,
O0020036,C002962,2026-01-03,Home,3265.35,0,Delivered,
O0020037,C005814,2026-05-18,Electronics,687.95,372,Returned,
O0020038,C005764,2026-01-26,Home,623.96,0,Delivered,
O0020039,C009646,2026-04-17,Beauty,1409.72,0,Delivered,
O0020040,C001978,2026-07-21,Fashion,3032.94,0,Returned,
O0020041,C001127,2026-03-15,Beauty,1867.17,465,Delivered,
O0020042,C008043,2026-01-25,Grocery,421.91,0,Returned,
O0020043,C003197,2026-05-08,Home,2226.00,0,Delivered,
O0020044,C005596,2026-04-07,Fashion,2415.67,1683,Delivered,
O0020045,C006050,2026-04-19,Fashion,3540.27,0,Returned,
O0020046,C004731,2026-05-14,Electronics,1858.16,0,Delivered,
O0020047,C008026,2026-01-16,Fashion,2832.33,0,Delivered,
O0020048,C004859,2026-06-14,Electronics,4173.80,0,Delivered,
O0020049,C006986,2026-01-05,Fashion,2602.55,0,Delivered,
O0020050,C010670,2026-04-09,Beauty,4277.64,497,Returned,
O0020051,C000434,2026-06-25,Fashion,3619.63,0,Delivered,
O0020052,C008279,2026-04-13,Grocery,1800.13,0,Returned,
O0020053,C003851,2026-06-21,Fashion,2964.06,1328,Delivered,
O0020054,C001392,2026-05-12,Home,1393.08,0,Delivered,
O0020055,C002011,2026-07-13,Home,1088.95,0,Delivered,
O0020056,C010563,2026-03-27,Grocery,2972.75,0,Returned,
O0020057,C007905,2026-01-22,Beauty,2486.32,0,Returned,
O0020058,C005783,2026-07-08,Fashion,649.46,0,Delivered,
O0020059,C009938,2026-07-03,Beauty,4372.06,0,Delivered,
O0020060,C001936,2026-04-07,Fashion,3855.02,1748,Returned,
O0020061,C003130,2026-01-10,Electronics,2928.18,646,Delivered,
O0020062,C007646,2026-04-04,Grocery,3903.22,0,Delivered,
O0020063,C009275,2026-02-05,Grocery,3426.49,0,Delivered,
O0020064,C010052,2026-01-21,Fashion,2118.06,1535,Delivered,
O0020065,C001719,2026-03-15,Grocery,915.77,0,Delivered,
O0020066,C006229,2026-05-13,Grocery,1184.59,0,Delivered,
O0020067,C003188,2026-04-25,Electronics,1882.21,1564,Delivered,
O0020068,C003664,2026-07-22,Grocery,2472.81,0,Delivered,
O0020069,C004285,2026-04-05,Electronics,3815.10,0,Returned,
O0020070,C009969,2026-06-24,Home,4139.78,0,Delivered,
O0020071,C000445,2026-04-23,Home,879.67,0,Delivered,
O0020072,C000143,2026-07-26,Electronics,1419.66,0,Delivered,
O0020073,C011319,2026-01-02,Fashion,213.79,1761,Returned,
O0020074,C008121,2026-03-15,Home,2142.24,0,Returned,
O0020075,C000446,2026-02-08,Fashion,3283.91,0,Delivered,
O0020076,C001330,2026-05-20,Fashion,1881.15,0,Delivered,
O0020077,C005101,2026-06-20,Grocery,798.25,0,Delivered,
O0020078,C011633,2026-01-03,Electronics,4087.76,0,Delivered,
O0020079,C006593,2026-03-22,Home,844.26,1555,Delivered,
O0020080,C000923,2026-06-14,Home,3675.32,0,Delivered,
O0020081,C006962,2026-05-25,Home,1784.75,1837,Delivered,
O0020082,C007118,2026-01-05,Electronics,2751.10,1320,Returned,
O0020083,C008425,2026-02-20,Beauty,2642.93,0,Delivered,
O0020084,C004249,2026-07-16,Fashion,2923.09,0,Delivered,
O0020085,C008542,2026-06-24,Electronics,1893.15,0,Returned,
O0020086,C001421,2026-05-05,Fashion,1607.30,1570,Delivered,
O0020087,C011881,2026-01-26,Fashion,2303.55,0,Delivered,
O0020088,C001177,2026-06-24,Home,2547.42,539,Delivered,
O0020089,C000939,2026-03-17,Grocery,3826.02,0,Delivered,
O0020090,C003399,2026-05-26,Electronics,4104.47,0,Delivered,
O0020091,C001729,2026-04-20,Beauty,3029.22,1866,Delivered,
O0020092,C010581,2026-07-10,Electronics,2229.42,0,Returned,
O0020093,C005363,2026-07-11,Beauty,685.37,0,Delivered,
O0020094,C003294,2026-03-24,Grocery,498.94,0,Returned,
O0020095,C001438,2026-06-09,Home,3952.32,1375,Returned,
O0020096,C005164,2026-02-02,Electronics,3772.06,0,Delivered,
O0020097,C000005,2026-06-04,Electronics,2741.71,284,Delivered,
O0020098,C008398,2026-01-13,Home,843.73,0,Delivered,
O0020099,C010273,2026-02-19,Grocery,3332.39,975,Delivered,
O0020100,C003173,2026-06-07,Beauty,1418.31,544,Failed,loyalty_redemption_timeout
O0020101,C006373,2026-07-23,Electronics,3473.04,0,Returned,
O0020102,C003238,2026-03-23,Home,2209.63,0,Delivered,
O0020103,C005614,2026-04-09,Grocery,2284.44,0,Delivered,
O0020104,C009120,2026-06-10,Fashion,3802.81,596,Delivered,
O0020105,C006400,2026-05-19,Fashion,1184.47,0,Returned,
O0020106,C002119,2026-06-08,Beauty,1396.87,0,Delivered,
O0020107,C000392,2026-01-16,Beauty,2284.63,0,Delivered,
O0020108,C011801,2026-03-10,Home,2264.70,0,Returned,
O0020109,C007481,2026-05-20,Grocery,4010.91,481,Returned,
O0020110,C007380,2026-01-22,Beauty,835.39,0,Delivered,
O0020111,C007495,2026-07-20,Electronics,1160.92,0,Delivered,
O0020112,C009942,2026-07-13,Home,2971.77,0,Delivered,
O0020113,C002752,2026-03-10,Beauty,3844.44,0,Delivered,
O0020114,C010532,2026-04-20,Fashion,4199.02,0,Returned,
O0020115,C006934,2026-02-05,Electronics,3470.06,0,Delivered,
O0020116,C009752,2026-04-19,Home,3607.08,467,Delivered,
O0020117,C008591,2026-03-22,Home,343.51,0,Delivered,
O0020118,C011735,2026-06-17,Fashion,1261.73,0,Delivered,
O0020119,C003046,2026-04-10,Grocery,1132.15,0,Delivered,
O0020120,C003155,2026-01-03,Fashion,779.79,1504,Delivered,
O0020121,C006913,2026-01-18,Fashion,3618.58,0,Delivered,
O0020122,C001296,2026-01-03,Electronics,3855.93,0,Returned,
O0020123,C009639,2026-01-06,Fashion,4364.42,0,Delivered,
O0020124,C010549,2026-03-16,Beauty,1162.67,0,Delivered,
O0020125,C011044,2026-04-27,Grocery,3639.66,0,Delivered,
O0020126,C008103,2026-06-03,Grocery,418.65,0,Delivered,
O0020127,C004077,2026-06-21,Grocery,978.35,0,Delivered,
O0020128,C007126,2026-05-18,Grocery,1387.87,0,Delivered,
O0020129,C008853,2026-05-25,Fashion,4339.43,186,Returned,
O0020130,C009629,2026-04-24,Grocery,3786.10,0,Delivered,
O0020131,C003586,2026-01-07,Fashion,2541.32,0,Delivered,
O0020132,C007672,2026-05-11,Fashion,1572.01,0,Delivered,
O0020133,C006991,2026-03-09,Fashion,1807.00,0,Delivered,
O0020134,C007056,2026-06-14,Electronics,2102.14,0,Delivered,
O0020135,C002475,2026-02-03,Home,3315.93,0,Delivered,
O0020136,C010979,2026-01-26,Fashion,3465.91,0,Returned,
O0020137,C011103,2026-04-11,Electronics,2037.88,0,Delivered,
O0020138,C000964,2026-02-12,Grocery,4257.67,0,Delivered,
O0020139,C004679,2026-02-01,Grocery,3803.27,0,Delivered,
O0020140,C001937,2026-06-24,Fashion,2544.92,0,Delivered,
O0020141,C005575,2026-04-16,Electronics,1238.03,0,Delivered,
O0020142,C007749,2026-07-16,Grocery,487.99,0,Delivered,
O0020143,C005231,2026-03-11,Grocery,1423.15,186,Delivered,
O0020144,C002307,2026-07-10,Grocery,2600.78,830,Delivered,
O0020145,C005362,2026-07-08,Home,894.72,0,Returned,
O0020146,C005940,2026-05-26,Electronics,3034.47,0,Returned,
O0020147,C008243,2026-07-14,Grocery,2743.61,0,Delivered,
O0020148,C008013,2026-04-02,Home,3863.55,0,Delivered,
O0020149,C007721,2026-04-09,Home,1338.38,0,Delivered,
O0020150,C008737,2026-01-01,Beauty,3336.04,0,Delivered,
O0020151,C008863,2026-04-02,Beauty,1389.76,0,Delivered,
O0020152,C007428,2026-04-07,Beauty,1935.42,0,Delivered,
O0020153,C007889,2026-03-04,Electronics,3447.24,489,Returned,
O0020154,C001123,2026-05-06,Electronics,1499.15,0,Delivered,
O0020155,C011368,2026-05-12,Home,1466.10,0,Returned,
O0020156,C004753,2026-07-06,Beauty,2711.27,0,Delivered,
O0020157,C006011,2026-07-03,Grocery,3826.43,319,Delivered,
O0020158,C011247,2026-06-24,Fashion,580.18,0,Delivered,
O0020159,C002785,2026-07-16,Grocery,380.45,0,Delivered,
O0020160,C005895,2026-03-25,Electronics,2028.24,0,Delivered,
O0020161,C008209,2026-01-02,Home,2812.68,545,Returned,
O0020162,C007083,2026-07-26,Grocery,2218.13,819,Delivered,
O0020163,C003680,2026-02-16,Beauty,3048.67,0,Returned,
O0020164,C004335,2026-03-27,Beauty,3325.45,0,Returned,
O0020165,C010438,2026-07-19,Electronics,458.14,547,Delivered,
O0020166,C010299,2026-06-27,Home,3036.92,277,Delivered,
O0020167,C008124,2026-01-05,Beauty,384.28,0,Delivered,
O0020168,C006923,2026-02-14,Home,1739.53,0,Delivered,
O0020169,C010662,2026-05-15,Grocery,1282.95,0,Returned,
O0020170,C000419,2026-04-04,Grocery,452.87,874,Delivered,
O0020171,C007902,2026-01-06,Fashion,2624.81,0,Delivered,
O0020172,C005882,2026-06-03,Fashion,785.02,0,Returned,
O0020173,C011678,2026-04-06,Beauty,673.62,0,Returned,
O0020174,C005255,2026-07-14,Fashion,2222.22,0,Delivered,
O0020175,C008734,2026-07-25,Fashion,2751.74,285,Returned,
O0020176,C010542,2026-07-25,Home,3273.40,0,Delivered,
O0020177,C001461,2026-04-08,Beauty,3601.87,0,Delivered,
O0020178,C007922,2026-05-21,Beauty,931.18,0,Returned,
O0020179,C008093,2026-06-19,Grocery,3318.35,542,Delivered,
O0020180,C011180,2026-04-22,Home,4078.47,0,Delivered,
O0020181,C011224,2026-02-05,Grocery,1866.82,0,Returned,
O0020182,C003928,2026-07-09,Grocery,1230.84,0,Delivered,
O0020183,C006612,2026-05-10,Home,2755.40,0,Delivered,
O0020184,C004197,2026-07-03,Grocery,3058.21,0,Delivered,
O0020185,C000998,2026-01-22,Beauty,706.16,893,Delivered,
O0020186,C007993,2026-06-08,Electronics,1279.21,0,Delivered,
O0020187,C004019,2026-04-11,Beauty,1709.01,0,Delivered,
O0020188,C008395,2026-01-10,Electronics,2142.88,0,Delivered,
O0020189,C001657,2026-06-27,Beauty,1591.48,0,Returned,
O0020190,C001014,2026-03-19,Beauty,1209.38,0,Delivered,
O0020191,C000937,2026-04-26,Grocery,2136.79,0,Delivered,
O0020192,C010607,2026-05-03,Electronics,1615.43,639,Delivered,
O0020193,C005066,2026-01-06,Home,2511.60,0,Delivered,
O0020194,C005699,2026-05-11,Electronics,3816.63,0,Delivered,
O0020195,C009733,2026-05-03,Beauty,2584.35,0,Delivered,
O0020196,C007661,2026-02-23,Beauty,306.79,0,Returned,
O0020197,C006199,2026-06-27,Electronics,3010.46,0,Delivered,
O0020198,C002332,2026-03-12,Beauty,3571.07,1355,Delivered,
O0020199,C000180,2026-04-09,Home,2969.00,0,Delivered,
O0020200,C000272,2026-01-17,Home,3717.57,1514,Delivered,
O0020201,C006157,2026-04-02,Electronics,3181.89,0,Returned,
O0020202,C008556,2026-03-08,Beauty,220.35,0,Delivered,
O0020203,C005305,2026-03-11,Electronics,957.27,0,Delivered,
O0020204,C004427,2026-07-18,Beauty,3270.24,0,Delivered,
O0020205,C011706,2026-01-17,Home,2087.13,0,Returned,
O0020206,C006925,2026-07-22,Fashion,915.17,0,Returned,
O0020207,C005913,2026-06-19,Home,1190.34,0,Delivered,
O0020208,C002249,2026-03-18,Grocery,1766.83,0,Delivered,
O0020209,C011644,2026-02-03,Grocery,3356.73,0,Delivered,
O0020210,C011318,2026-03-21,Grocery,573.01,1467,Returned,
O0020211,C005768,2026-07-27,Grocery,3456.56,0,Delivered,
O0020212,C009009,2026-03-11,Grocery,3216.43,0,Returned,
O0020213,C005379,2026-07-05,Electronics,1747.54,928,Delivered,
O0020214,C009273,2026-03-15,Beauty,1564.25,0,Delivered,
O0020215,C002061,2026-05-17,Beauty,2636.55,1178,Returned,
O0020216,C006024,2026-05-25,Beauty,4209.69,0,Delivered,
O0020217,C006276,2026-04-22,Beauty,2361.42,0,Delivered,
O0020218,C008754,2026-05-15,Beauty,1230.15,1606,Delivered,
O0020219,C005319,2026-02-21,Electronics,2919.85,0,Returned,
O0020220,C001209,2026-07-20,Electronics,335.55,1412,Returned,
O0020221,C004928,2026-07-08,Beauty,1494.67,0,Delivered,
O0020222,C006431,2026-02-24,Fashion,313.29,0,Delivered,
O0020223,C010403,2026-06-23,Electronics,3169.08,0,Delivered,
O0020224,C011344,2026-02-21,Beauty,2649.11,0,Delivered,
O0020225,C011454,2026-06-24,Home,2118.51,1669,Delivered,
O0020226,C009317,2026-02-11,Grocery,365.59,0,Delivered,
O0020227,C000277,2026-02-06,Grocery,2537.91,443,Delivered,
O0020228,C002453,2026-03-02,Home,3443.78,1899,Returned,
O0020229,C004752,2026-07-18,Beauty,2777.57,0,Delivered,
O0020230,C007560,2026-01-12,Fashion,1541.45,0,Returned,
O0020231,C005374,2026-03-14,Beauty,2146.04,0,Delivered,
O0020232,C002103,2026-01-16,Grocery,1805.78,809,Delivered,
O0020233,C002393,2026-07-27,Electronics,411.17,0,Delivered,
O0020234,C001734,2026-03-21,Electronics,3448.23,0,Delivered,
O0020235,C002276,2026-03-09,Home,1620.80,820,Delivered,
O0020236,C010613,2026-07-22,Beauty,2314.72,0,Delivered,
O0020237,C003961,2026-04-09,Home,3632.25,0,Delivered,
O0020238,C000810,2026-07-20,Fashion,1367.54,949,Delivered,
O0020239,C004103,2026-07-11,Grocery,3596.21,0,Delivered,
O0020240,C005994,2026-03-18,Beauty,4021.01,0,Delivered,
O0020241,C000922,2026-01-16,Electronics,1722.48,792,Delivered,
O0020242,C003984,2026-04-14,Beauty,2665.09,0,Delivered,
O0020243,C004916,2026-07-18,Grocery,2472.37,0,Delivered,
O0020244,C008705,2026-05-13,Grocery,186.35,0,Delivered,
O0020245,C011923,2026-06-25,Fashion,1734.93,0,Delivered,
O0020246,C001414,2026-02-16,Beauty,1551.54,1747,Delivered,
O0020247,C004266,2026-03-15,Grocery,2925.88,0,Returned,
O0020248,C003897,2026-03-01,Electronics,1926.10,0,Returned,
O0020249,C010684,2026-07-03,Fashion,3102.37,0,Delivered,
O0020250,C003178,2026-07-26,Home,1776.56,0,Delivered,
O0020251,C005741,2026-07-17,Home,2605.29,0,Delivered,
O0020252,C010993,2026-02-20,Electronics,1300.67,0,Returned,
O0020253,C008541,2026-07-24,Home,3551.59,0,Delivered,
O0020254,C009428,2026-05-13,Home,4147.26,0,Returned,
O0020255,C004706,2026-05-09,Beauty,1295.41,0,Delivered,
O0020256,C004682,2026-05-04,Home,3925.78,0,Delivered,
O0020257,C004023,2026-07-25,Fashion,2434.34,0,Delivered,
O0020258,C010837,2026-01-23,Grocery,1427.83,0,Delivered,
O0020259,C000907,2026-02-10,Electronics,1419.88,0,Delivered,
O0020260,C007978,2026-05-19,Grocery,3162.61,0,Returned,
O0020261,C010942,2026-01-21,Grocery,1752.82,0,Delivered,
O0020262,C004469,2026-01-12,Grocery,559.53,0,Delivered,
O0020263,C010827,2026-04-10,Beauty,4259.73,0,Returned,
O0020264,C005704,2026-06-09,Fashion,4139.76,0,Delivered,
O0020265,C002158,2026-01-26,Grocery,729.99,0,Delivered,
O0020266,C002302,2026-06-18,Beauty,3491.39,0,Delivered,
O0020267,C010371,2026-05-12,Home,4355.54,0,Delivered,
O0020268,C005270,2026-03-21,Electronics,365.89,0,Delivered,
O0020269,C011578,2026-04-01,Electronics,1370.01,0,Delivered,
O0020270,C001875,2026-05-22,Beauty,2412.28,1112,Delivered,
O0020271,C001596,2026-06-12,Fashion,3533.71,0,Delivered,
O0020272,C010755,2026-02-02,Fashion,1361.60,0,Delivered,
O0020273,C001486,2026-03-09,Fashion,2354.18,0,Delivered,
O0020274,C003685,2026-01-01,Electronics,1006.08,0,Delivered,
O0020275,C008192,2026-07-20,Electronics,2322.57,848,Returned,
O0020276,C004815,2026-04-03,Grocery,2451.06,0,Delivered,
O0020277,C005359,2026-01-17,Beauty,2898.01,0,Delivered,
O0020278,C006244,2026-02-17,Electronics,256.00,0,Delivered,
O0020279,C004023,2026-07-14,Fashion,589.94,0,Returned,
O0020280,C009312,2026-01-21,Beauty,4312.01,0,Delivered,
O0020281,C001751,2026-02-27,Electronics,432.21,0,Delivered,
O0020282,C010954,2026-03-04,Electronics,1281.95,0,Delivered,
O0020283,C001614,2026-03-01,Beauty,1986.69,1483,Delivered,
O0020284,C000982,2026-05-05,Electronics,4139.05,0,Delivered,
O0020285,C002209,2026-02-04,Beauty,1790.28,0,Delivered,
O0020286,C004892,2026-02-09,Home,4040.18,0,Delivered,
O0020287,C001677,2026-02-16,Home,2626.95,0,Delivered,
O0020288,C007883,2026-04-27,Fashion,4080.14,869,Delivered,
O0020289,C007656,2026-07-07,Electronics,2632.11,0,Delivered,
O0020290,C001911,2026-05-23,Beauty,2509.69,1413,Delivered,
O0020291,C004797,2026-04-07,Electronics,539.81,1541,Delivered,
O0020292,C007671,2026-05-13,Fashion,3835.30,0,Delivered,
O0020293,C001005,2026-01-20,Beauty,1945.37,1802,Delivered,
O0020294,C011017,2026-03-27,Fashion,1218.43,0,Delivered,
O0020295,C009247,2026-01-12,Home,3756.90,0,Returned,
O0020296,C007433,2026-07-06,Beauty,1363.66,0,Delivered,
O0020297,C006653,2026-03-02,Beauty,495.52,0,Delivered,
O0020298,C009774,2026-06-16,Home,616.50,1603,Delivered,
O0020299,C010106,2026-05-03,Electronics,4141.53,0,Delivered,
O0020300,C009245,2026-07-15,Beauty,2282.20,0,Delivered,
O0020301,C006908,2026-03-22,Home,271.62,0,Delivered,
O0020302,C010906,2026-04-27,Home,462.92,0,Returned,
O0020303,C004231,2026-07-21,Beauty,1287.67,0,Delivered,
O0020304,C011976,2026-01-14,Electronics,3255.29,407,Returned,
O0020305,C002487,2026-06-05,Home,1297.73,0,Delivered,
O0020306,C004977,2026-02-04,Grocery,2166.95,0,Delivered,
O0020307,C008402,2026-04-09,Grocery,1778.25,0,Delivered,
O0020308,C008813,2026-01-08,Home,3586.21,0,Delivered,
O0020309,C000314,2026-07-17,Fashion,520.06,1846,Returned,
O0020310,C005179,2026-05-25,Electronics,2001.73,0,Delivered,
O0020311,C002023,2026-06-14,Home,903.53,0,Delivered,
O0020312,C002417,2026-02-14,Beauty,3841.13,0,Returned,
O0020313,C010412,2026-01-11,Fashion,4235.07,0,Delivered,
O0020314,C006827,2026-06-12,Home,1408.51,0,Delivered,
O0020315,C005228,2026-03-24,Fashion,1581.91,0,Returned,
O0020316,C005376,2026-04-16,Beauty,568.68,0,Delivered,
O0020317,C003282,2026-06-04,Electronics,2802.55,0,Delivered,
O0020318,C006417,2026-07-06,Fashion,4020.37,0,Delivered,
O0020319,C006482,2026-07-18,Grocery,638.14,893,Delivered,
O0020320,C007823,2026-04-15,Beauty,653.10,0,Delivered,
O0020321,C005548,2026-07-09,Electronics,4011.80,1753,Delivered,
O0020322,C007550,2026-02-09,Fashion,2546.80,0,Delivered,
O0020323,C001005,2026-06-19,Beauty,4026.15,0,Returned,
O0020324,C011163,2026-04-20,Grocery,586.23,0,Returned,
O0020325,C002296,2026-05-15,Home,2821.48,0,Returned,
O0020326,C007407,2026-07-09,Fashion,1886.88,0,Delivered,
O0020327,C009402,2026-01-13,Home,1443.30,1174,Returned,
O0020328,C007262,2026-05-25,Home,4093.84,0,Delivered,
O0020329,C003229,2026-04-05,Electronics,1106.27,315,Delivered,
O0020330,C004616,2026-07-20,Electronics,290.04,0,Delivered,
O0020331,C011017,2026-01-22,Grocery,3378.95,0,Returned,
O0020332,C001395,2026-07-21,Beauty,2289.91,1488,Delivered,
O0020333,C010868,2026-05-04,Electronics,4326.62,0,Delivered,
O0020334,C011322,2026-07-09,Electronics,1004.27,0,Delivered,
O0020335,C009689,2026-03-25,Electronics,1625.33,0,Delivered,
O0020336,C001360,2026-03-18,Grocery,2259.33,0,Delivered,
O0020337,C003200,2026-01-26,Electronics,2487.02,0,Delivered,
O0020338,C000484,2026-03-07,Grocery,2081.39,0,Delivered,
O0020339,C003279,2026-01-03,Fashion,3962.97,0,Delivered,
O0020340,C000072,2026-07-16,Grocery,2951.89,0,Delivered,
O0020341,C006075,2026-06-07,Fashion,3705.67,1403,Delivered,
O0020342,C003501,2026-03-02,Electronics,3948.32,0,Delivered,
O0020343,C002393,2026-06-07,Electronics,1581.35,1561,Delivered,
O0020344,C008798,2026-07-08,Fashion,1116.59,0,Delivered,
O0020345,C004916,2026-03-16,Electronics,691.44,0,Delivered,
O0020346,C011152,2026-03-26,Beauty,2080.84,0,Returned,
O0020347,C008241,2026-04-06,Electronics,1231.08,0,Returned,
O0020348,C010628,2026-02-06,Fashion,4185.59,0,Delivered,
O0020349,C009549,2026-01-11,Home,447.08,227,Delivered,
O0020350,C011525,2026-03-21,Home,1388.33,0,Delivered,
O0020351,C004643,2026-02-21,Electronics,2344.84,0,Delivered,
O0020352,C010523,2026-05-13,Beauty,2629.85,0,Delivered,
O0020353,C007968,2026-04-12,Electronics,4039.41,0,Returned,
O0020354,C005102,2026-03-19,Grocery,3050.20,0,Delivered,
O0020355,C009989,2026-04-05,Beauty,2984.95,0,Delivered,
O0020356,C010260,2026-06-03,Electronics,2046.07,0,Returned,
O0020357,C006346,2026-07-14,Home,2741.66,0,Returned,
O0020358,C007794,2026-01-24,Fashion,1111.82,1274,Delivered,
O0020359,C009089,2026-05-13,Beauty,1705.40,0,Delivered,
O0020360,C011497,2026-03-09,Electronics,2632.84,1244,Delivered,
O0020361,C010506,2026-07-17,Home,825.89,0,Delivered,
O0020362,C006711,2026-05-12,Fashion,3593.38,0,Delivered,
O0020363,C008406,2026-07-18,Beauty,2612.04,0,Delivered,
O0020364,C007302,2026-04-02,Grocery,3795.99,0,Delivered,
O0020365,C005568,2026-05-15,Fashion,1593.84,973,Delivered,
O0020366,C000750,2026-01-23,Grocery,3160.50,618,Delivered,
