ticket_id,customer_id,created_date,issue_type,contact_channel,resolution_hours,ticket_status,satisfaction_score
T0009892,C001164,2026-06-16,Incorrect points balance,Chat,76,Reopened,3
T0009893,C004365,2026-07-07,Refund delay,Phone,31,Resolved,1
T0009894,C011475,2026-01-22,Late delivery,Phone,12,Resolved,2
T0009895,C003166,2026-03-17,Incorrect points balance,Chat,43,Reopened,2
T0009896,C011632,2026-06-27,Damaged item,Phone,9,Resolved,4
T0009897,C001410,2026-06-23,Incorrect points balance,Chat,55,Reopened,3
T0009898,C008579,2026-07-10,Account access,Chat,6,Reopened,1
T0009899,C009937,2026-01-27,Damaged item,Email,36,Resolved,2
T0009900,C004819,2026-05-27,Account access,Phone,29,Resolved,4
T0009901,C011943,2026-01-04,Account access,Phone,30,Resolved,5
T0009902,C008580,2026-03-13,Late delivery,Phone,6,Resolved,3
T0009903,C008100,2026-06-11,Refund delay,Chat,38,Resolved,5
T0009904,C003285,2026-05-18,Refund delay,Email,37,Resolved,2
T0009905,C000984,2026-03-06,Missing loyalty points,Phone,72,Resolved,5
T0009906,C002195,2026-07-13,Incorrect points balance,Chat,64,Resolved,3
T0009907,C011959,2026-05-22,Late delivery,Phone,31,Resolved,5
T0009908,C003683,2026-06-23,Late delivery,Chat,47,Resolved,5
T0009909,C003623,2026-02-12,Late delivery,Chat,8,Resolved,1
T0009910,C011856,2026-02-01,Late delivery,Phone,21,Resolved,2
T0009911,C008407,2026-03-18,Account access,Chat,45,Resolved,3
T0009912,C007652,2026-07-18,Damaged item,Chat,5,Resolved,5
T0009913,C005463,2026-04-04,Late delivery,Chat,46,Resolved,5
T0009914,C011106,2026-05-08,Account access,Email,35,Resolved,1
T0009915,C007892,2026-06-16,Account access,Email,17,Resolved,5
T0009916,C010574,2026-04-17,Refund delay,Phone,32,Resolved,2
T0009917,C003495,2026-01-26,Redemption failed,Phone,57,Resolved,5
T0009918,C004019,2026-07-08,Refund delay,Email,5,Reopened,2
T0009919,C008694,2026-03-14,Account access,Phone,35,Resolved,1
T0009920,C004768,2026-02-27,Refund delay,Chat,31,Resolved,4
T0009921,C006747,2026-01-03,Late delivery,Phone,41,Resolved,4
T0009922,C008839,2026-06-22,Damaged item,Chat,40,Resolved,2
T0009923,C007382,2026-02-26,Damaged item,Email,7,Resolved,1
T0009924,C009023,2026-01-27,Late delivery,Phone,36,Resolved,3
T0009925,C000650,2026-04-05,Damaged item,Chat,18,Resolved,1
T0009926,C005429,2026-01-22,Refund delay,Email,41,Resolved,2
T0009927,C011452,2026-06-06,Late delivery,Email,13,Resolved,3
T0009928,C007281,2026-07-27,Refund delay,Chat,24,Resolved,2
T0009929,C001257,2026-03-17,Incorrect points balance,Chat,31,Resolved,3
T0009930,C004013,2026-02-24,Late delivery,Phone,25,Resolved,1
T0009931,C009231,2026-05-25,Damaged item,Chat,27,Resolved,3
T0009932,C011154,2026-01-21,Late delivery,Chat,30,Resolved,1
T0009933,C011441,2026-06-18,Account access,Email,14,Resolved,5
T0009934,C000366,2026-03-12,Late delivery,Email,14,Resolved,1
T0009935,C011014,2026-04-25,Damaged item,Email,43,Resolved,3
T0009936,C010980,2026-01-15,Refund delay,Chat,5,Resolved,4
T0009937,C002605,2026-05-11,Damaged item,Phone,14,Resolved,2
T0009938,C008984,2026-02-05,Damaged item,Chat,24,Resolved,5
T0009939,C001013,2026-02-01,Damaged item,Phone,12,Resolved,4
T0009940,C001571,2026-07-15,Refund delay,Chat,4,Reopened,5
T0009941,C005737,2026-07-18,Late delivery,Email,18,Reopened,2
T0009942,C008962,2026-01-09,Refund delay,Phone,23,Resolved,4
T0009943,C011171,2026-02-17,Late delivery,Chat,30,Resolved,5
T0009944,C005228,2026-05-26,Refund delay,Phone,43,Resolved,4
T0009945,C003112,2026-04-26,Redemption failed,Chat,54,Resolved,5
T0009946,C003757,2026-05-13,Damaged item,Chat,36,Resolved,1
T0009947,C000551,2026-02-05,Missing loyalty points,Chat,67,Reopened,2
T0009948,C011329,2026-04-23,Refund delay,Phone,43,Reopened,5
T0009949,C008834,2026-07-21,Refund delay,Phone,19,Resolved,3
T0009950,C009559,2026-06-27,Refund delay,Chat,15,Resolved,5
T0009951,C002794,2026-02-09,Redemption failed,Phone,76,Resolved,2
T0009952,C011821,2026-04-20,Damaged item,Chat,28,Resolved,1
T0009953,C000979,2026-06-10,Missing loyalty points,Phone,32,Resolved,5
T0009954,C000469,2026-03-05,Refund delay,Email,2,Resolved,3
T0009955,C001874,2026-01-17,Refund delay,Chat,41,Resolved,5
T0009956,C011541,2026-05-20,Late delivery,Chat,33,Resolved,2
T0009957,C005737,2026-02-17,Damaged item,Chat,23,Resolved,2
T0009958,C006321,2026-01-25,Refund delay,Phone,11,Reopened,2
T0009959,C005727,2026-04-21,Refund delay,Chat,30,Resolved,5
T0009960,C001717,2026-05-01,Refund delay,Email,35,Resolved,5
T0009961,C011522,2026-06-07,Late delivery,Phone,26,Resolved,1
T0009962,C000949,2026-03-10,Redemption failed,Phone,70,Resolved,5
T0009963,C008058,2026-07-16,Account access,Chat,23,Resolved,1
T0009964,C011200,2026-07-12,Damaged item,Email,36,Resolved,1
T0009965,C007426,2026-02-12,Damaged item,Phone,27,Resolved,1
T0009966,C009314,2026-04-08,Late delivery,Phone,7,Resolved,1
T0009967,C007376,2026-03-01,Account access,Chat,16,Resolved,5
T0009968,C008055,2026-05-20,Account access,Email,7,Resolved,3
T0009969,C003466,2026-07-08,Refund delay,Chat,39,Resolved,3
T0009970,C003096,2026-01-20,Late delivery,Phone,20,Resolved,1
T0009971,C002337,2026-05-20,Redemption failed,Phone,77,Resolved,3
T0009972,C004617,2026-06-07,Account access,Phone,24,Resolved,4
T0009973,C005340,2026-01-14,Late delivery,Chat,7,Resolved,3
T0009974,C008535,2026-07-14,Refund delay,Phone,24,Resolved,3
T0009975,C007861,2026-02-16,Late delivery,Phone,11,Resolved,1
T0009976,C011524,2026-06-20,Damaged item,Email,37,Resolved,5
T0009977,C003867,2026-04-12,Account access,Chat,43,Resolved,5
T0009978,C009704,2026-01-17,Refund delay,Phone,5,Resolved,4
T0009979,C009408,2026-01-11,Late delivery,Phone,21,Resolved,5
T0009980,C004743,2026-03-07,Account access,Email,5,Resolved,2
T0009981,C007453,2026-04-18,Damaged item,Email,27,Resolved,5
T0009982,C010598,2026-05-22,Damaged item,Email,35,Resolved,5
T0009983,C002639,2026-06-09,Late delivery,Phone,39,Resolved,1
T0009984,C006726,2026-03-03,Account access,Email,31,Reopened,2
T0009985,C003658,2026-07-24,Account access,Email,14,Resolved,4
T0009986,C000257,2026-02-03,Incorrect points balance,Phone,20,Resolved,4
T0009987,C005795,2026-02-04,Damaged item,Chat,22,Resolved,2
T0009988,C001336,2026-07-04,Late delivery,Email,17,Resolved,4
T0009989,C000107,2026-01-09,Refund delay,Email,11,Resolved,4
T0009990,C010098,2026-02-21,Late delivery,Email,12,Reopened,1
T0009991,C003688,2026-03-20,Account access,Chat,26,Resolved,5
T0009992,C002408,2026-03-12,Account access,Email,47,Resolved,5
T0009993,C011856,2026-07-20,Damaged item,Phone,15,Resolved,5
T0009994,C002941,2026-05-27,Refund delay,Phone,33,Resolved,3
T0009995,C010952,2026-02-08,Damaged item,Email,19,Resolved,4
T0009996,C007099,2026-02-27,Account access,Phone,28,Resolved,3
T0009997,C006160,2026-03-12,Damaged item,Phone,44,Resolved,5
T0009998,C011007,2026-02-12,Account access,Chat,41,Reopened,3
T0009999,C009971,2026-06-27,Refund delay,Phone,10,Resolved,1
T0010000,C003491,2026-01-04,Redemption failed,Phone,8,Resolved,4
T0010001,C005424,2026-05-12,Account access,Email,14,Resolved,5
T0010002,C007356,2026-04-23,Damaged item,Phone,12,Resolved,5
T0010003,C006588,2026-01-03,Late delivery,Phone,31,Resolved,2
T0010004,C011411,2026-01-05,Late delivery,Email,10,Resolved,4
T0010005,C003026,2026-01-19,Refund delay,Chat,18,Resolved,2
T0010006,C002243,2026-03-26,Account access,Chat,22,Resolved,4
T0010007,C010651,2026-07-04,Refund delay,Phone,47,Resolved,1
T0010008,C003693,2026-01-12,Account access,Phone,8,Resolved,2
T0010009,C000544,2026-03-27,Account access,Phone,18,Resolved,1
T0010010,C007595,2026-07-09,Damaged item,Phone,40,Resolved,1
T0010011,C003866,2026-07-03,Damaged item,Chat,43,Resolved,2
T0010012,C003957,2026-05-13,Late delivery,Email,47,Reopened,5
T0010013,C003033,2026-01-09,Missing loyalty points,Chat,40,Resolved,5
T0010014,C010117,2026-03-13,Account access,Chat,41,Resolved,5
T0010015,C004573,2026-02-08,Refund delay,Phone,5,Resolved,4
T0010016,C003812,2026-03-09,Late delivery,Email,42,Resolved,5
T0010017,C002852,2026-05-21,Incorrect points balance,Email,23,Reopened,1
T0010018,C007642,2026-06-13,Late delivery,Email,24,Resolved,1
T0010019,C001703,2026-03-05,Missing loyalty points,Chat,19,Resolved,1
T0010020,C006811,2026-04-27,Late delivery,Email,41,Resolved,3
T0010021,C009857,2026-05-22,Account access,Phone,9,Resolved,3
T0010022,C005151,2026-03-13,Damaged item,Chat,13,Resolved,1
T0010023,C000948,2026-05-04,Refund delay,Phone,28,Resolved,1
T0010024,C008992,2026-01-26,Account access,Phone,23,Reopened,1
T0010025,C009018,2026-01-03,Account access,Email,12,Resolved,4
T0010026,C010700,2026-07-04,Account access,Phone,32,Resolved,2
T0010027,C009715,2026-02-08,Late delivery,Phone,8,Resolved,4
T0010028,C008902,2026-03-08,Late delivery,Email,32,Resolved,5
T0010029,C007407,2026-04-20,Refund delay,Phone,36,Resolved,3
T0010030,C002584,2026-04-13,Late delivery,Chat,29,Reopened,2
T0010031,C008119,2026-01-10,Refund delay,Email,20,Resolved,2
T0010032,C007549,2026-02-14,Late delivery,Chat,18,Resolved,5
T0010033,C000468,2026-06-04,Damaged item,Chat,46,Resolved,5
T0010034,C002500,2026-04-17,Redemption failed,Phone,88,Resolved,2
T0010035,C009243,2026-03-16,Refund delay,Phone,27,Resolved,2
T0010036,C004311,2026-03-24,Damaged item,Email,29,Resolved,1
T0010037,C003228,2026-05-04,Incorrect points balance,Phone,68,Reopened,5
T0010038,C004930,2026-02-19,Late delivery,Chat,19,Resolved,5
T0010039,C010673,2026-05-06,Refund delay,Chat,45,Resolved,5
T0010040,C007078,2026-01-09,Account access,Email,35,Resolved,1
T0010041,C007728,2026-05-26,Damaged item,Chat,9,Resolved,5
T0010042,C006429,2026-03-16,Damaged item,Phone,28,Resolved,5
T0010043,C004229,2026-05-21,Refund delay,Phone,26,Resolved,3
T0010044,C001191,2026-01-03,Refund delay,Chat,8,Resolved,1
T0010045,C006799,2026-01-17,Late delivery,Phone,8,Reopened,2
T0010046,C009301,2026-07-10,Refund delay,Phone,37,Resolved,1
T0010047,C005543,2026-03-20,Account access,Chat,2,Resolved,3
T0010048,C009226,2026-04-23,Late delivery,Phone,43,Resolved,5
T0010049,C011908,2026-01-27,Late delivery,Chat,26,Resolved,1
T0010050,C006566,2026-06-02,Account access,Chat,26,Resolved,4
T0010051,C008895,2026-07-27,Account access,Chat,16,Resolved,3
T0010052,C004367,2026-06-18,Account access,Phone,31,Resolved,2
T0010053,C001033,2026-01-23,Damaged item,Phone,34,Resolved,4
T0010054,C004262,2026-05-04,Late delivery,Phone,29,Resolved,1
T0010055,C009004,2026-04-27,Refund delay,Chat,42,Resolved,5
T0010056,C000836,2026-02-02,Refund delay,Email,37,Resolved,5
T0010057,C010759,2026-02-01,Damaged item,Chat,6,Resolved,1
T0010058,C003698,2026-07-20,Late delivery,Phone,32,Resolved,3
T0010059,C003598,2026-06-23,Refund delay,Phone,9,Resolved,3
T0010060,C011998,2026-06-10,Damaged item,Chat,13,Resolved,5
T0010061,C001538,2026-04-02,Late delivery,Email,27,Resolved,5
T0010062,C011249,2026-07-21,Account access,Phone,44,Resolved,3
T0010063,C002336,2026-07-24,Late delivery,Chat,8,Resolved,2
T0010064,C003317,2026-05-22,Damaged item,Email,16,Resolved,3
T0010065,C004385,2026-02-05,Late delivery,Chat,16,Resolved,1
T0010066,C006852,2026-07-24,Account access,Chat,21,Resolved,1
T0010067,C000275,2026-02-22,Late delivery,Chat,26,Resolved,1
T0010068,C001043,2026-06-21,Redemption failed,Chat,19,Resolved,3
T0010069,C011126,2026-04-06,Damaged item,Phone,40,Reopened,5
T0010070,C011580,2026-02-19,Damaged item,Phone,6,Resolved,2
T0010071,C003851,2026-03-03,Damaged item,Email,9,Reopened,1
T0010072,C007571,2026-05-27,Account access,Phone,30,Resolved,1
T0010073,C006101,2026-06-17,Damaged item,Chat,33,Resolved,4
T0010074,C009833,2026-06-25,Account access,Chat,29,Resolved,2
T0010075,C009250,2026-01-16,Refund delay,Chat,46,Resolved,4
T0010076,C009724,2026-03-09,Late delivery,Phone,22,Resolved,2
T0010077,C004076,2026-03-24,Damaged item,Phone,46,Resolved,2
T0010078,C002878,2026-04-21,Damaged item,Phone,3,Reopened,2
T0010079,C009182,2026-04-27,Damaged item,Email,21,Reopened,5
T0010080,C006016,2026-06-09,Late delivery,Phone,34,Resolved,5
T0010081,C002127,2026-03-26,Refund delay,Email,8,Resolved,1
T0010082,C000758,2026-01-01,Damaged item,Email,25,Resolved,2
T0010083,C007582,2026-05-08,Damaged item,Phone,44,Resolved,4
T0010084,C003866,2026-07-19,Account access,Phone,4,Resolved,1
T0010085,C006038,2026-06-07,Damaged item,Email,3,Resolved,2
T0010086,C008732,2026-03-04,Late delivery,Phone,37,Resolved,4
T0010087,C004295,2026-03-26,Damaged item,Chat,27,Resolved,2
T0010088,C005687,2026-01-22,Damaged item,Chat,30,Resolved,2
T0010089,C010133,2026-04-02,Account access,Chat,16,Resolved,5
T0010090,C011516,2026-02-10,Refund delay,Chat,13,Resolved,3
T0010091,C001532,2026-05-17,Damaged item,Chat,21,Resolved,4
T0010092,C009508,2026-02-19,Damaged item,Phone,12,Resolved,5
T0010093,C009362,2026-06-11,Late delivery,Phone,9,Resolved,1
T0010094,C011535,2026-05-26,Late delivery,Email,18,Resolved,4
T0010095,C001965,2026-05-26,Redemption failed,Chat,14,Resolved,2
T0010096,C002988,2026-06-25,Incorrect points balance,Chat,45,Resolved,2
T0010097,C009668,2026-01-16,Refund delay,Chat,14,Resolved,3
T0010098,C000062,2026-06-27,Late delivery,Chat,22,Resolved,2
T0010099,C007986,2026-06-08,Refund delay,Chat,44,Reopened,1
T0010100,C011882,2026-02-13,Damaged item,Chat,33,Resolved,1
T0010101,C011419,2026-03-08,Refund delay,Email,22,Resolved,4
T0010102,C010033,2026-07-14,Late delivery,Email,40,Resolved,3
T0010103,C002606,2026-06-11,Refund delay,Email,8,Resolved,1
T0010104,C000261,2026-05-06,Missing loyalty points,Chat,5,Resolved,3
T0010105,C011413,2026-01-27,Account access,Chat,43,Resolved,2
T0010106,C008811,2026-07-22,Damaged item,Email,32,Resolved,2
T0010107,C000025,2026-06-09,Refund delay,Phone,41,Resolved,5
T0010108,C006352,2026-02-06,Account access,Phone,6,Resolved,5
T0010109,C003121,2026-04-25,Account access,Phone,19,Resolved,1
T0010110,C007131,2026-06-21,Late delivery,Email,31,Reopened,4
T0010111,C002849,2026-04-23,Account access,Chat,17,Resolved,5
T0010112,C011748,2026-02-22,Account access,Phone,27,Resolved,4
T0010113,C009318,2026-02-11,Refund delay,Email,46,Resolved,5
T0010114,C005540,2026-04-08,Refund delay,Chat,10,Resolved,1
T0010115,C002526,2026-06-25,Redemption failed,Phone,63,Resolved,3
T0010116,C010630,2026-06-13,Damaged item,Phone,43,Resolved,1
T0010117,C004713,2026-07-21,Late delivery,Chat,14,Resolved,2
T0010118,C007282,2026-05-26,Damaged item,Chat,11,Resolved,5
T0010119,C007926,2026-03-26,Late delivery,Phone,22,Resolved,5
T0010120,C000589,2026-04-01,Incorrect points balance,Email,8,Reopened,2
T0010121,C002136,2026-07-24,Incorrect points balance,Chat,11,Resolved,1
T0010122,C011373,2026-04-16,Damaged item,Phone,14,Resolved,5
T0010123,C005281,2026-02-08,Account access,Email,2,Resolved,5
T0010124,C003335,2026-06-05,Incorrect points balance,Phone,4,Reopened,3
T0010125,C007962,2026-07-11,Damaged item,Email,4,Reopened,5
T0010126,C000036,2026-02-07,Redemption failed,Chat,16,Resolved,5
T0010127,C004537,2026-04-01,Refund delay,Chat,38,Resolved,3
T0010128,C003008,2026-07-27,Late delivery,Email,18,Resolved,1
T0010129,C002908,2026-06-12,Redemption failed,Phone,29,Resolved,5
T0010130,C006001,2026-03-04,Damaged item,Phone,3,Resolved,1
T0010131,C005906,2026-02-06,Refund delay,Chat,37,Resolved,4
T0010132,C001984,2026-03-04,Incorrect points balance,Phone,26,Resolved,2
T0010133,C002613,2026-07-11,Account access,Chat,30,Resolved,1
T0010134,C005547,2026-05-17,Account access,Phone,34,Reopened,4
T0010135,C010971,2026-04-08,Damaged item,Email,17,Resolved,3
T0010136,C003176,2026-02-18,Incorrect points balance,Email,92,Reopened,1
T0010137,C002893,2026-04-04,Missing loyalty points,Email,81,Resolved,2
T0010138,C000656,2026-07-16,Missing loyalty points,Chat,10,Resolved,4
T0010139,C011358,2026-05-23,Late delivery,Email,2,Resolved,2
T0010140,C000797,2026-03-09,Refund delay,Email,31,Resolved,5
T0010141,C003947,2026-03-09,Account access,Email,47,Resolved,4
T0010142,C011953,2026-07-20,Damaged item,Chat,17,Resolved,3
T0010143,C010005,2026-05-05,Late delivery,Phone,28,Resolved,3
T0010144,C007381,2026-04-10,Damaged item,Phone,16,Resolved,2
T0010145,C011774,2026-06-22,Late delivery,Email,3,Resolved,5
T0010146,C002499,2026-07-21,Damaged item,Email,27,Resolved,3
T0010147,C000140,2026-05-25,Refund delay,Email,36,Reopened,2
T0010148,C001965,2026-02-09,Late delivery,Phone,11,Reopened,4
T0010149,C007576,2026-06-16,Damaged item,Chat,35,Resolved,1
T0010150,C008946,2026-04-10,Account access,Chat,12,Resolved,2
T0010151,C000204,2026-03-13,Redemption failed,Email,7,Resolved,4
T0010152,C010409,2026-03-16,Refund delay,Phone,16,Resolved,1
T0010153,C011316,2026-03-25,Account access,Phone,29,Resolved,3
T0010154,C011354,2026-04-23,Account access,Chat,20,Resolved,2
T0010155,C009736,2026-04-09,Account access,Phone,38,Resolved,1
T0010156,C006048,2026-01-17,Account access,Chat,39,Resolved,4
T0010157,C000080,2026-04-04,Account access,Chat,15,Resolved,5
T0010158,C009920,2026-01-14,Late delivery,Phone,7,Resolved,2
T0010159,C002108,2026-07-24,Missing loyalty points,Phone,90,Resolved,4
T0010160,C001202,2026-01-12,Incorrect points balance,Chat,80,Resolved,1
T0010161,C010966,2026-04-22,Account access,Email,32,Resolved,2
T0010162,C011509,2026-05-08,Account access,Phone,31,Resolved,2
T0010163,C005222,2026-01-03,Account access,Email,37,Resolved,2
T0010164,C007026,2026-04-08,Damaged item,Chat,9,Resolved,4
T0010165,C000820,2026-06-17,Late delivery,Chat,27,Resolved,2
T0010166,C009262,2026-03-20,Damaged item,Phone,7,Resolved,2
T0010167,C009896,2026-07-15,Damaged item,Email,38,Resolved,4
T0010168,C002930,2026-06-02,Redemption failed,Phone,88,Reopened,2
T0010169,C008733,2026-06-05,Account access,Email,19,Resolved,1
T0010170,C007925,2026-03-20,Damaged item,Phone,8,Reopened,2
T0010171,C004218,2026-01-24,Refund delay,Email,30,Resolved,1
T0010172,C003706,2026-06-26,Late delivery,Phone,26,Resolved,4
T0010173,C010999,2026-04-07,Late delivery,Chat,38,Reopened,3
T0010174,C005715,2026-03-26,Refund delay,Email,9,Resolved,3
T0010175,C006719,2026-06-24,Refund delay,Phone,15,Resolved,2
T0010176,C008121,2026-03-21,Late delivery,Phone,25,Reopened,1
T0010177,C003014,2026-07-13,Account access,Phone,38,Resolved,5
T0010178,C008718,2026-07-02,Refund delay,Email,26,Resolved,1
T0010179,C003573,2026-05-05,Account access,Chat,6,Resolved,5
T0010180,C006737,2026-07-23,Refund delay,Chat,20,Resolved,5
T0010181,C003255,2026-07-12,Damaged item,Chat,40,Resolved,5
T0010182,C002885,2026-02-04,Redemption failed,Email,57,Resolved,5
T0010183,C011579,2026-05-08,Account access,Phone,16,Resolved,3
T0010184,C005643,2026-03-06,Damaged item,Email,32,Resolved,5
T0010185,C006754,2026-03-26,Late delivery,Phone,13,Resolved,1
T0010186,C004011,2026-02-10,Damaged item,Chat,33,Resolved,1
T0010187,C005197,2026-04-27,Damaged item,Email,47,Resolved,1
T0010188,C010645,2026-03-20,Damaged item,Email,5,Resolved,3
T0010189,C002856,2026-07-19,Refund delay,Chat,27,Resolved,5
T0010190,C002126,2026-02-26,Redemption failed,Chat,22,Resolved,1
T0010191,C006397,2026-01-05,Damaged item,Phone,43,Resolved,4
T0010192,C009135,2026-02-10,Account access,Phone,36,Resolved,4
T0010193,C000817,2026-01-09,Refund delay,Phone,47,Resolved,5
T0010194,C005306,2026-01-18,Late delivery,Chat,30,Resolved,1
T0010195,C002413,2026-01-23,Account access,Chat,22,Resolved,1
T0010196,C004625,2026-04-17,Late delivery,Phone,20,Reopened,4
T0010197,C006193,2026-03-17,Account access,Email,15,Resolved,5
T0010198,C007971,2026-04-12,Account access,Email,38,Resolved,4
T0010199,C001531,2026-01-26,Damaged item,Email,27,Resolved,2
T0010200,C010758,2026-07-10,Account access,Phone,45,Resolved,4
T0010201,C007056,2026-02-15,Late delivery,Chat,16,Resolved,4
T0010202,C010170,2026-06-11,Damaged item,Email,39,Resolved,1
T0010203,C011400,2026-01-24,Account access,Chat,37,Reopened,1
T0010204,C001120,2026-07-07,Refund delay,Email,46,Resolved,5
T0010205,C003073,2026-02-20,Refund delay,Phone,29,Resolved,3
T0010206,C005932,2026-06-08,Refund delay,Phone,7,Resolved,4
T0010207,C001111,2026-01-03,Damaged item,Phone,45,Resolved,1
T0010208,C000203,2026-03-25,Missing loyalty points,Email,84,Resolved,4
T0010209,C000239,2026-01-19,Late delivery,Phone,4,Resolved,2
T0010210,C010448,2026-04-24,Damaged item,Email,16,Resolved,2
T0010211,C000090,2026-01-08,Damaged item,Phone,7,Resolved,4
